Session_ID,Zone,Transformer_ID,EV_Type,Battery_Capacity_kWh,Arrival_SoC_perc,Target_SoC_perc,Energy_Requested_kWh,Charger_Type_kW,Plug_In_Time,Estimated_Plug_Out,Grid_Limit_Alert
SESS_01806,HSR Layout,TX_HSR_006,2W,3.7,24.11,80,2.07,3.3,2026-05-07 15:26:00,2026-05-07 16:07:21,0
SESS_03724,Koramangala,TX_KOR_001,2W,3.7,24.6,100,2.79,3.3,2026-05-07 15:27:00,2026-05-07 16:22:47,0
SESS_01088,Indiranagar,TX_IND_006,2W,4.0,30.28,80,1.99,3.3,2026-05-07 15:27:00,2026-05-07 16:06:46,0
SESS_02706,Indiranagar,TX_IND_002,4W,72.0,22.29,100,55.95,50.0,2026-05-07 15:28:00,2026-05-07 16:41:51,0
SESS_03215,Hebbal,TX_HEB_003,2W,4.0,32.09,80,1.92,3.3,2026-05-07 15:29:00,2026-05-07 16:07:19,0
SESS_02414,Koramangala,TX_KOR_004,2W,3.7,24.78,100,2.78,3.3,2026-05-07 15:35:00,2026-05-07 16:30:39,0
SESS_04862,Koramangala,TX_KOR_003,2W,4.0,27.76,100,2.89,3.3,2026-05-07 15:38:00,2026-05-07 16:35:47,0
SESS_04998,HSR Layout,TX_HSR_003,2W,4.0,24.44,90,2.62,3.3,2026-05-07 15:39:00,2026-05-07 16:31:26,0
SESS_04404,HSR Layout,TX_HSR_008,2W,3.7,25.5,90,2.39,3.3,2026-05-07 15:46:00,2026-05-07 16:33:43,0
SESS_03507,HSR Layout,TX_HSR_010,2W,2.9,29.53,90,1.75,3.3,2026-05-07 15:49:00,2026-05-07 16:24:04,0
SESS_04899,Electronic City,TX_ELE_001,4W,72.0,30.28,100,50.2,25.0,2026-05-07 15:50:00,2026-05-07 18:02:31,0
SESS_00046,Electronic City,TX_ELE_003,2W,2.9,23.75,80,1.63,3.3,2026-05-07 15:52:00,2026-05-07 16:24:37,0
SESS_00511,Hebbal,TX_HEB_001,2W,2.9,29.24,90,1.76,3.3,2026-05-07 15:53:00,2026-05-07 16:28:14,0
SESS_03624,HSR Layout,TX_HSR_009,4W,45.0,30.61,100,31.23,25.0,2026-05-07 15:55:00,2026-05-07 17:17:26,0
SESS_01986,Hebbal,TX_HEB_003,4W,72.0,30.73,100,49.88,7.2,2026-05-07 15:56:00,2026-05-07 23:33:12,0
SESS_01219,Koramangala,TX_KOR_003,2W,4.0,20.89,100,3.16,3.3,2026-05-07 15:58:00,2026-05-07 17:01:17,0
SESS_03330,Indiranagar,TX_IND_001,Commercial,200.0,8.59,80,142.83,50.0,2026-05-07 15:59:00,2026-05-07 19:07:32,0
SESS_01891,HSR Layout,TX_HSR_004,2W,3.7,22.64,90,2.49,3.3,2026-05-07 16:01:00,2026-05-07 16:50:50,0
SESS_02572,Electronic City,TX_ELE_004,4W,60.0,25.18,90,38.89,7.2,2026-05-07 16:05:00,2026-05-07 22:01:30,0
SESS_00329,Indiranagar,TX_IND_005,Commercial,80.0,24.58,80,44.34,50.0,2026-05-07 16:06:00,2026-05-07 17:04:31,0
SESS_04657,Indiranagar,TX_IND_003,4W,72.0,29.44,100,50.81,7.2,2026-05-07 16:07:00,2026-05-07 23:52:42,0
SESS_01603,Indiranagar,TX_IND_007,2W,4.0,36.09,100,2.56,3.3,2026-05-07 16:08:00,2026-05-07 16:59:07,0
SESS_01850,Hebbal,TX_HEB_004,2W,3.7,25.92,100,2.74,3.3,2026-05-07 16:09:00,2026-05-07 17:03:48,0
SESS_00675,Koramangala,TX_KOR_002,Commercial,200.0,15.45,100,169.11,120.0,2026-05-07 16:10:00,2026-05-07 17:43:00,0
SESS_02526,Indiranagar,TX_IND_008,2W,3.7,6.68,90,3.08,3.3,2026-05-07 16:10:00,2026-05-07 17:11:39,0
SESS_04696,Indiranagar,TX_IND_007,4W,72.0,28.7,90,44.13,7.2,2026-05-07 16:11:00,2026-05-07 22:55:34,0
SESS_04266,Electronic City,TX_ELE_002,2W,4.0,6.77,100,3.73,3.3,2026-05-07 16:14:00,2026-05-07 17:28:35,0
SESS_04468,Indiranagar,TX_IND_003,2W,2.9,17.64,90,2.1,3.3,2026-05-07 16:15:00,2026-05-07 16:56:58,0
SESS_01099,HSR Layout,TX_HSR_010,2W,4.0,25.04,90,2.6,3.3,2026-05-07 16:16:00,2026-05-07 17:07:57,0
SESS_04668,HSR Layout,TX_HSR_002,2W,2.9,16.81,100,2.41,3.3,2026-05-07 16:17:00,2026-05-07 17:05:15,0
SESS_00267,Electronic City,TX_ELE_003,2W,4.0,27.54,100,2.9,3.3,2026-05-07 16:19:00,2026-05-07 17:16:58,0
SESS_04081,Indiranagar,TX_IND_002,2W,2.9,15.82,100,2.44,3.3,2026-05-07 16:20:00,2026-05-07 17:08:49,0
SESS_01035,Indiranagar,TX_IND_004,2W,3.7,44.79,100,2.04,3.3,2026-05-07 16:21:00,2026-05-07 17:01:51,0
SESS_04427,Koramangala,TX_KOR_002,4W,30.0,20.04,100,23.99,25.0,2026-05-07 16:22:00,2026-05-07 17:25:19,0
SESS_00043,Hebbal,TX_HEB_001,2W,4.0,24.21,100,3.03,3.3,2026-05-07 16:22:00,2026-05-07 17:22:37,0
SESS_00662,Koramangala,TX_KOR_004,2W,2.9,14.85,100,2.47,3.3,2026-05-07 16:23:00,2026-05-07 17:12:23,0
SESS_01187,Electronic City,TX_ELE_002,2W,3.7,29.02,90,2.26,3.3,2026-05-07 16:24:00,2026-05-07 17:09:07,0
SESS_02284,Hebbal,TX_HEB_001,Commercial,80.0,27.69,100,57.85,80.0,2026-05-07 16:27:00,2026-05-07 17:14:43,0
SESS_03674,Indiranagar,TX_IND_008,2W,3.7,17.11,100,3.07,3.3,2026-05-07 16:28:00,2026-05-07 17:29:20,0
SESS_04179,Indiranagar,TX_IND_002,2W,4.0,26.68,90,2.53,3.3,2026-05-07 16:29:00,2026-05-07 17:19:39,0
SESS_02109,Koramangala,TX_KOR_003,2W,3.7,17.57,90,2.68,3.3,2026-05-07 16:32:00,2026-05-07 17:25:36,0
SESS_02769,Electronic City,TX_ELE_004,2W,3.7,21.77,90,2.52,3.3,2026-05-07 16:34:00,2026-05-07 17:24:29,0
SESS_03763,Hebbal,TX_HEB_007,2W,4.0,23.5,100,3.06,3.3,2026-05-07 16:34:00,2026-05-07 17:35:12,0
SESS_01815,Hebbal,TX_HEB_004,2W,4.0,40.11,90,2.0,3.3,2026-05-07 16:35:00,2026-05-07 17:14:54,0
SESS_00621,Indiranagar,TX_IND_001,2W,3.7,15.16,100,3.14,3.3,2026-05-07 16:35:00,2026-05-07 17:37:47,0
SESS_04763,Indiranagar,TX_IND_005,2W,4.0,18.54,90,2.86,3.3,2026-05-07 16:36:00,2026-05-07 17:33:09,0
SESS_03529,Hebbal,TX_HEB_002,4W,72.0,35.6,100,46.37,50.0,2026-05-07 16:40:00,2026-05-07 17:41:12,0
SESS_00002,Koramangala,TX_KOR_005,Commercial,120.0,35.11,80,53.87,80.0,2026-05-07 16:43:00,2026-05-07 17:27:26,0
SESS_00296,Electronic City,TX_ELE_002,Commercial,200.0,46.26,100,107.47,50.0,2026-05-07 16:43:00,2026-05-07 19:04:51,0
SESS_00553,HSR Layout,TX_HSR_007,2W,4.0,37.57,100,2.5,3.3,2026-05-07 16:45:00,2026-05-07 17:34:56,0
SESS_01867,Koramangala,TX_KOR_003,2W,3.7,14.81,80,2.41,3.3,2026-05-07 16:46:00,2026-05-07 17:34:14,0
SESS_00313,Indiranagar,TX_IND_005,4W,45.0,5.0,80,33.75,25.0,2026-05-07 16:52:00,2026-05-07 18:21:06,0
SESS_01871,Koramangala,TX_KOR_004,4W,60.0,15.03,90,44.98,25.0,2026-05-07 16:52:00,2026-05-07 18:50:45,0
SESS_02313,HSR Layout,TX_HSR_010,2W,4.0,27.43,100,2.9,3.3,2026-05-07 16:55:00,2026-05-07 17:53:03,0
SESS_04395,Hebbal,TX_HEB_002,2W,2.9,13.55,100,2.51,3.3,2026-05-07 16:56:00,2026-05-07 17:46:08,0
SESS_02016,Electronic City,TX_ELE_004,4W,30.0,20.23,100,23.93,7.2,2026-05-07 16:58:00,2026-05-07 20:37:22,0
SESS_03203,Electronic City,TX_ELE_001,4W,30.0,22.23,100,23.33,7.2,2026-05-07 17:02:00,2026-05-07 20:35:52,0
SESS_00931,Indiranagar,TX_IND_003,2W,2.9,16.76,80,1.83,3.3,2026-05-07 17:06:00,2026-05-07 17:42:40,0
SESS_04118,Electronic City,TX_ELE_004,2W,4.0,33.32,100,2.67,3.3,2026-05-07 17:06:00,2026-05-07 17:59:20,0
SESS_00987,Indiranagar,TX_IND_003,4W,72.0,26.75,90,45.54,7.2,2026-05-07 17:06:00,2026-05-08 00:03:26,0
SESS_03205,Hebbal,TX_HEB_004,2W,4.0,45.43,90,1.78,3.3,2026-05-07 17:08:00,2026-05-07 17:43:39,0
SESS_02136,HSR Layout,TX_HSR_008,2W,3.7,32.27,100,2.51,3.3,2026-05-07 17:10:00,2026-05-07 18:00:07,0
SESS_04914,HSR Layout,TX_HSR_002,4W,30.0,40.49,90,14.85,7.2,2026-05-07 17:11:00,2026-05-07 19:27:08,0
SESS_02361,Hebbal,TX_HEB_007,4W,45.0,32.99,90,25.66,7.2,2026-05-07 17:11:00,2026-05-07 21:06:11,0
SESS_03037,Indiranagar,TX_IND_001,2W,4.0,31.27,90,2.35,3.3,2026-05-07 17:11:00,2026-05-07 17:57:58,0
SESS_01262,Hebbal,TX_HEB_002,Commercial,200.0,38.76,100,122.49,50.0,2026-05-07 17:13:00,2026-05-07 19:54:41,0
SESS_04097,Hebbal,TX_HEB_003,2W,3.7,12.87,90,2.85,3.3,2026-05-07 17:13:00,2026-05-07 18:10:04,0
SESS_03840,Hebbal,TX_HEB_002,2W,4.0,37.72,100,2.49,3.3,2026-05-07 17:15:00,2026-05-07 18:04:49,0
SESS_01713,HSR Layout,TX_HSR_005,2W,2.9,21.68,90,1.98,3.3,2026-05-07 17:16:00,2026-05-07 17:55:37,0
SESS_01831,Indiranagar,TX_IND_001,2W,2.9,34.41,100,1.9,3.3,2026-05-07 17:16:00,2026-05-07 17:54:02,0
SESS_02307,Indiranagar,TX_IND_006,2W,3.7,39.23,100,2.25,3.3,2026-05-07 17:16:00,2026-05-07 18:00:58,0
SESS_03493,Indiranagar,TX_IND_007,2W,3.7,9.38,100,3.35,3.3,2026-05-07 17:17:00,2026-05-07 18:24:03,0
SESS_01155,HSR Layout,TX_HSR_001,2W,4.0,16.75,90,2.93,3.3,2026-05-07 17:18:00,2026-05-07 18:16:36,0
SESS_02101,Hebbal,TX_HEB_003,4W,45.0,13.94,90,34.23,7.2,2026-05-07 17:19:00,2026-05-07 22:32:45,0
SESS_03125,HSR Layout,TX_HSR_008,Commercial,80.0,31.59,90,46.73,50.0,2026-05-07 17:19:00,2026-05-07 18:20:40,0
SESS_03092,Indiranagar,TX_IND_007,2W,3.7,36.8,80,1.6,3.3,2026-05-07 17:21:00,2026-05-07 17:52:57,0
SESS_02782,HSR Layout,TX_HSR_008,2W,2.9,14.35,90,2.19,3.3,2026-05-07 17:21:00,2026-05-07 18:04:52,0
SESS_04822,Koramangala,TX_KOR_007,2W,4.0,32.3,100,2.71,3.3,2026-05-07 17:22:00,2026-05-07 18:16:09,0
SESS_04193,Electronic City,TX_ELE_001,4W,45.0,12.21,90,35.01,7.2,2026-05-07 17:23:00,2026-05-07 22:43:53,0
SESS_02049,HSR Layout,TX_HSR_003,4W,60.0,38.9,100,36.66,7.2,2026-05-07 17:26:00,2026-05-07 23:02:01,0
SESS_01171,Koramangala,TX_KOR_001,2W,3.7,11.6,100,3.27,3.3,2026-05-07 17:26:00,2026-05-07 18:31:24,0
SESS_03354,Indiranagar,TX_IND_005,2W,2.9,22.09,90,1.97,3.3,2026-05-07 17:27:00,2026-05-07 18:06:23,0
SESS_03885,HSR Layout,TX_HSR_009,2W,2.9,27.02,100,2.12,3.3,2026-05-07 17:27:00,2026-05-07 18:09:19,0
SESS_01315,Indiranagar,TX_IND_007,2W,4.0,21.51,80,2.34,3.3,2026-05-07 17:28:00,2026-05-07 18:14:47,0
SESS_00379,Hebbal,TX_HEB_005,2W,2.9,28.86,100,2.06,3.3,2026-05-07 17:28:00,2026-05-07 18:09:15,0
SESS_01558,HSR Layout,TX_HSR_007,2W,3.7,43.21,80,1.36,3.3,2026-05-07 17:32:00,2026-05-07 17:59:13,0
SESS_04888,Indiranagar,TX_IND_006,Commercial,80.0,15.84,80,51.33,80.0,2026-05-07 17:34:00,2026-05-07 18:16:20,0
SESS_03893,Koramangala,TX_KOR_003,4W,30.0,46.51,80,10.05,7.2,2026-05-07 17:37:00,2026-05-07 19:09:05,0
SESS_00414,Indiranagar,TX_IND_005,2W,3.7,9.74,80,2.6,3.3,2026-05-07 17:39:00,2026-05-07 18:30:59,0
SESS_04944,Koramangala,TX_KOR_001,2W,4.0,41.36,100,2.35,3.3,2026-05-07 17:41:00,2026-05-07 18:27:54,0
SESS_04458,HSR Layout,TX_HSR_010,2W,3.7,17.98,90,2.66,3.3,2026-05-07 17:42:00,2026-05-07 18:35:17,0
SESS_04945,Electronic City,TX_ELE_001,4W,45.0,24.8,80,24.84,7.2,2026-05-07 17:44:00,2026-05-07 21:31:41,0
SESS_02551,Hebbal,TX_HEB_004,2W,2.9,14.74,100,2.47,3.3,2026-05-07 17:44:00,2026-05-07 18:33:27,0
SESS_01969,Electronic City,TX_ELE_003,2W,3.7,5.0,90,3.14,3.3,2026-05-07 17:45:00,2026-05-07 18:47:54,0
SESS_02253,HSR Layout,TX_HSR_003,2W,4.0,34.6,80,1.82,3.3,2026-05-07 17:46:00,2026-05-07 18:22:19,0
SESS_03364,Hebbal,TX_HEB_002,2W,3.7,34.72,90,2.05,3.3,2026-05-07 17:48:00,2026-05-07 18:28:54,0
SESS_04548,Indiranagar,TX_IND_008,2W,3.7,50.22,100,1.84,3.3,2026-05-07 17:48:00,2026-05-07 18:24:50,0
SESS_02759,HSR Layout,TX_HSR_007,4W,30.0,23.68,90,19.9,7.2,2026-05-07 17:51:00,2026-05-07 20:53:22,0
SESS_01104,Electronic City,TX_ELE_002,2W,4.0,28.95,80,2.04,3.3,2026-05-07 17:53:00,2026-05-07 18:33:50,0
SESS_04009,Indiranagar,TX_IND_002,4W,72.0,43.04,90,33.81,25.0,2026-05-07 17:54:00,2026-05-07 19:23:16,0
SESS_02810,Indiranagar,TX_IND_001,2W,2.9,18.58,100,2.36,3.3,2026-05-07 17:55:00,2026-05-07 18:42:13,0
SESS_03573,Indiranagar,TX_IND_004,2W,3.7,20.75,80,2.19,3.3,2026-05-07 17:58:00,2026-05-07 18:41:50,0
SESS_03953,HSR Layout,TX_HSR_007,4W,30.0,25.0,100,22.5,7.2,2026-05-07 17:58:00,2026-05-07 21:24:15,0
SESS_04153,Hebbal,TX_HEB_005,2W,3.7,36.16,100,2.36,3.3,2026-05-07 18:00:00,2026-05-07 18:47:14,1
SESS_01583,Hebbal,TX_HEB_002,2W,2.9,26.68,80,1.55,3.3,2026-05-07 18:01:00,2026-05-07 18:31:55,1
SESS_01084,Hebbal,TX_HEB_005,2W,4.0,36.66,90,2.13,3.3,2026-05-07 18:02:00,2026-05-07 18:44:40,1
SESS_02877,Electronic City,TX_ELE_005,4W,30.0,40.37,80,11.89,25.0,2026-05-07 18:02:00,2026-05-07 18:33:23,1
SESS_03366,Indiranagar,TX_IND_008,2W,3.7,29.05,100,2.63,3.3,2026-05-07 18:03:00,2026-05-07 18:55:30,1
SESS_02725,Indiranagar,TX_IND_001,Commercial,120.0,25.41,90,77.51,120.0,2026-05-07 18:04:00,2026-05-07 18:46:37,1
SESS_04728,Koramangala,TX_KOR_005,2W,3.7,23.02,80,2.11,3.3,2026-05-07 18:05:00,2026-05-07 18:47:09,1
SESS_01651,Hebbal,TX_HEB_001,2W,4.0,46.58,80,1.34,3.3,2026-05-07 18:07:00,2026-05-07 18:33:44,1
SESS_01894,Indiranagar,TX_IND_007,4W,45.0,19.94,90,31.53,7.2,2026-05-07 18:07:00,2026-05-07 22:55:59,1
SESS_03266,Electronic City,TX_ELE_001,Commercial,200.0,23.11,100,153.78,80.0,2026-05-07 18:08:00,2026-05-07 20:14:52,1
SESS_00817,HSR Layout,TX_HSR_001,4W,45.0,25.55,100,33.5,7.2,2026-05-07 18:09:00,2026-05-07 23:16:06,1
SESS_03832,Indiranagar,TX_IND_006,4W,45.0,27.83,100,32.48,25.0,2026-05-07 18:09:00,2026-05-07 19:34:44,1
SESS_03110,Hebbal,TX_HEB_007,2W,3.7,24.83,100,2.78,3.3,2026-05-07 18:11:00,2026-05-07 19:06:37,1
SESS_04133,Electronic City,TX_ELE_001,2W,4.0,27.35,100,2.91,3.3,2026-05-07 18:12:00,2026-05-07 19:10:07,1
SESS_02400,Electronic City,TX_ELE_004,2W,4.0,41.32,90,1.95,3.3,2026-05-07 18:15:00,2026-05-07 18:53:56,1
SESS_03057,Koramangala,TX_KOR_006,2W,4.0,47.39,90,1.7,3.3,2026-05-07 18:16:00,2026-05-07 18:50:05,1
SESS_02111,Hebbal,TX_HEB_006,2W,4.0,22.53,90,2.7,3.3,2026-05-07 18:16:00,2026-05-07 19:09:58,1
SESS_01096,Koramangala,TX_KOR_003,2W,4.0,29.1,90,2.44,3.3,2026-05-07 18:16:00,2026-05-07 19:04:43,1
SESS_04049,Indiranagar,TX_IND_007,2W,3.7,25.5,80,2.02,3.3,2026-05-07 18:17:00,2026-05-07 18:57:19,1
SESS_02968,Hebbal,TX_HEB_001,4W,45.0,21.17,100,35.48,25.0,2026-05-07 18:17:00,2026-05-07 19:50:39,1
SESS_01433,HSR Layout,TX_HSR_006,2W,2.9,26.03,100,2.15,3.3,2026-05-07 18:17:00,2026-05-07 18:59:54,1
SESS_02609,Hebbal,TX_HEB_001,2W,2.9,39.9,90,1.45,3.3,2026-05-07 18:18:00,2026-05-07 18:47:03,1
SESS_04283,HSR Layout,TX_HSR_001,Commercial,80.0,33.95,100,52.84,50.0,2026-05-07 18:18:00,2026-05-07 19:27:45,1
SESS_04005,Indiranagar,TX_IND_007,2W,3.7,8.9,100,3.37,3.3,2026-05-07 18:19:00,2026-05-07 19:26:24,1
SESS_04207,Hebbal,TX_HEB_003,2W,4.0,31.97,100,2.72,3.3,2026-05-07 18:19:00,2026-05-07 19:13:25,1
SESS_04443,Hebbal,TX_HEB_003,4W,72.0,23.04,100,55.41,25.0,2026-05-07 18:19:00,2026-05-07 20:45:16,1
SESS_02158,Koramangala,TX_KOR_005,4W,72.0,5.11,100,68.32,7.2,2026-05-07 18:20:00,2026-05-08 04:46:16,1
SESS_03517,Hebbal,TX_HEB_003,2W,4.0,45.38,80,1.38,3.3,2026-05-07 18:21:00,2026-05-07 18:48:41,1
SESS_02599,Electronic City,TX_ELE_001,2W,3.7,16.81,90,2.71,3.3,2026-05-07 18:21:00,2026-05-07 19:15:09,1
SESS_02248,Koramangala,TX_KOR_003,2W,3.7,17.96,90,2.67,3.3,2026-05-07 18:22:00,2026-05-07 19:15:18,1
SESS_02089,Electronic City,TX_ELE_003,4W,60.0,25.0,90,39.0,7.2,2026-05-07 18:22:00,2026-05-08 00:19:30,1
SESS_02606,HSR Layout,TX_HSR_005,4W,60.0,14.14,100,51.52,25.0,2026-05-07 18:24:00,2026-05-07 20:40:00,1
SESS_03450,Hebbal,TX_HEB_004,2W,4.0,36.09,90,2.16,3.3,2026-05-07 18:25:00,2026-05-07 19:08:07,1
SESS_04136,Electronic City,TX_ELE_003,4W,30.0,9.27,100,27.22,7.2,2026-05-07 18:25:00,2026-05-07 22:34:29,1
SESS_01411,Hebbal,TX_HEB_003,2W,4.0,22.26,90,2.71,3.3,2026-05-07 18:26:00,2026-05-07 19:20:11,1
SESS_03978,Koramangala,TX_KOR_001,4W,72.0,12.89,90,55.52,7.2,2026-05-07 18:26:00,2026-05-08 02:54:53,1
SESS_02713,HSR Layout,TX_HSR_009,Commercial,80.0,23.88,100,60.9,120.0,2026-05-07 18:26:00,2026-05-07 18:59:29,1
SESS_02387,Koramangala,TX_KOR_005,2W,4.0,27.31,80,2.11,3.3,2026-05-07 18:27:00,2026-05-07 19:09:09,1
SESS_04525,HSR Layout,TX_HSR_005,2W,2.9,27.75,90,1.81,3.3,2026-05-07 18:27:00,2026-05-07 19:03:06,1
SESS_01837,Electronic City,TX_ELE_001,2W,2.9,22.14,100,2.26,3.3,2026-05-07 18:28:00,2026-05-07 19:13:09,1
SESS_03727,Indiranagar,TX_IND_004,2W,3.7,28.67,100,2.64,3.3,2026-05-07 18:28:00,2026-05-07 19:20:47,1
SESS_00978,Hebbal,TX_HEB_007,2W,2.9,21.97,100,2.26,3.3,2026-05-07 18:28:00,2026-05-07 19:13:15,1
SESS_04386,Koramangala,TX_KOR_003,Commercial,120.0,36.46,90,64.25,80.0,2026-05-07 18:28:00,2026-05-07 19:21:00,1
SESS_00939,HSR Layout,TX_HSR_009,2W,4.0,5.0,90,3.4,3.3,2026-05-07 18:30:00,2026-05-07 19:38:00,1
SESS_00421,Hebbal,TX_HEB_006,4W,45.0,17.94,100,36.93,7.2,2026-05-07 18:30:00,2026-05-08 00:08:28,1
SESS_02546,HSR Layout,TX_HSR_006,4W,60.0,38.54,100,36.87,7.2,2026-05-07 18:33:00,2026-05-08 00:11:01,1
SESS_02010,HSR Layout,TX_HSR_008,2W,2.9,9.21,100,2.63,3.3,2026-05-07 18:33:00,2026-05-07 19:25:39,1
SESS_01948,Indiranagar,TX_IND_001,4W,30.0,26.02,100,22.19,7.2,2026-05-07 18:38:00,2026-05-07 22:01:26,1
SESS_01642,Hebbal,TX_HEB_007,4W,45.0,42.93,90,21.18,7.2,2026-05-07 18:39:00,2026-05-07 21:53:09,1
SESS_01001,HSR Layout,TX_HSR_010,2W,3.7,25.14,100,2.77,3.3,2026-05-07 18:41:00,2026-05-07 19:36:23,1
SESS_00449,Hebbal,TX_HEB_004,2W,2.9,35.37,100,1.87,3.3,2026-05-07 18:44:00,2026-05-07 19:21:29,1
SESS_01473,Electronic City,TX_ELE_004,4W,30.0,37.73,100,18.68,7.2,2026-05-07 18:45:00,2026-05-07 21:36:15,1
SESS_03412,HSR Layout,TX_HSR_001,2W,3.7,33.56,80,1.72,3.3,2026-05-07 18:47:00,2026-05-07 19:21:21,1
SESS_04154,Electronic City,TX_ELE_001,Commercial,200.0,21.76,100,156.48,50.0,2026-05-07 18:48:00,2026-05-07 22:14:32,1
SESS_02295,Indiranagar,TX_IND_004,2W,2.9,38.35,100,1.79,3.3,2026-05-07 18:49:00,2026-05-07 19:24:45,1
SESS_04597,Indiranagar,TX_IND_007,4W,72.0,21.27,100,56.69,50.0,2026-05-07 18:49:00,2026-05-07 20:03:49,1
SESS_00355,HSR Layout,TX_HSR_006,4W,72.0,35.64,90,39.14,25.0,2026-05-07 18:50:00,2026-05-07 20:33:19,1
SESS_02131,HSR Layout,TX_HSR_009,4W,45.0,37.76,80,19.01,7.2,2026-05-07 18:50:00,2026-05-07 21:44:14,1
SESS_01595,HSR Layout,TX_HSR_005,2W,2.9,36.06,100,1.85,3.3,2026-05-07 18:51:00,2026-05-07 19:28:04,1
SESS_02856,Koramangala,TX_KOR_007,2W,4.0,20.07,100,3.2,3.3,2026-05-07 18:51:00,2026-05-07 19:54:56,1
SESS_04619,HSR Layout,TX_HSR_007,4W,60.0,15.49,90,44.71,7.2,2026-05-07 18:51:00,2026-05-08 01:40:49,1
SESS_04675,Koramangala,TX_KOR_005,2W,3.7,38.47,90,1.91,3.3,2026-05-07 18:52:00,2026-05-07 19:30:07,1
SESS_04800,HSR Layout,TX_HSR_009,2W,3.7,14.61,90,2.79,3.3,2026-05-07 18:52:00,2026-05-07 19:47:47,1
SESS_02951,Hebbal,TX_HEB_004,2W,3.7,20.2,100,2.95,3.3,2026-05-07 18:53:00,2026-05-07 19:52:03,1
SESS_03977,Indiranagar,TX_IND_005,2W,3.7,24.18,100,2.81,3.3,2026-05-07 18:53:00,2026-05-07 19:49:06,1
SESS_02639,Indiranagar,TX_IND_007,4W,30.0,5.0,100,28.5,7.2,2026-05-07 18:53:00,2026-05-07 23:14:15,1
SESS_04098,Hebbal,TX_HEB_002,2W,3.7,26.55,100,2.72,3.3,2026-05-07 18:54:00,2026-05-07 19:48:21,1
SESS_03516,Hebbal,TX_HEB_001,4W,72.0,26.23,90,45.91,7.2,2026-05-07 18:55:00,2026-05-08 01:55:52,1
SESS_01817,Hebbal,TX_HEB_003,2W,4.0,23.54,100,3.06,3.3,2026-05-07 18:58:00,2026-05-07 19:59:10,1
SESS_02694,Indiranagar,TX_IND_003,4W,72.0,23.05,90,48.21,25.0,2026-05-07 18:58:00,2026-05-07 21:05:15,1
SESS_02094,Electronic City,TX_ELE_003,2W,2.9,26.35,80,1.56,3.3,2026-05-07 18:58:00,2026-05-07 19:29:07,1
SESS_02069,Indiranagar,TX_IND_004,4W,30.0,20.58,80,17.83,7.2,2026-05-07 19:01:00,2026-05-07 21:44:24,1
SESS_01003,Hebbal,TX_HEB_002,4W,60.0,21.03,90,41.38,7.2,2026-05-07 19:02:00,2026-05-08 01:21:20,1
SESS_01795,HSR Layout,TX_HSR_002,2W,3.7,23.4,100,2.83,3.3,2026-05-07 19:03:00,2026-05-07 19:59:41,1
SESS_03061,HSR Layout,TX_HSR_002,2W,3.7,18.4,80,2.28,3.3,2026-05-07 19:04:00,2026-05-07 19:49:35,1
SESS_03701,Koramangala,TX_KOR_008,4W,45.0,13.51,100,38.92,7.2,2026-05-07 19:05:00,2026-05-08 01:01:46,1
SESS_00176,Electronic City,TX_ELE_001,2W,4.0,14.08,100,3.44,3.3,2026-05-07 19:05:00,2026-05-07 20:13:44,1
SESS_04828,Hebbal,TX_HEB_004,2W,4.0,36.58,100,2.54,3.3,2026-05-07 19:06:00,2026-05-07 19:56:44,1
SESS_04361,Electronic City,TX_ELE_005,2W,3.7,27.55,100,2.68,3.3,2026-05-07 19:10:00,2026-05-07 20:03:36,1
SESS_00550,Electronic City,TX_ELE_001,2W,3.7,27.43,80,1.95,3.3,2026-05-07 19:11:00,2026-05-07 19:49:54,1
SESS_01237,HSR Layout,TX_HSR_003,2W,4.0,30.31,90,2.39,3.3,2026-05-07 19:13:00,2026-05-07 20:00:45,1
SESS_04336,HSR Layout,TX_HSR_009,2W,3.7,29.89,80,1.85,3.3,2026-05-07 19:14:00,2026-05-07 19:51:05,1
SESS_02768,Koramangala,TX_KOR_004,2W,4.0,12.35,100,3.51,3.3,2026-05-07 19:15:00,2026-05-07 20:25:06,1
SESS_01277,Electronic City,TX_ELE_002,2W,2.9,7.52,90,2.39,3.3,2026-05-07 19:15:00,2026-05-07 20:02:50,1
SESS_00966,HSR Layout,TX_HSR_009,2W,3.7,23.06,80,2.11,3.3,2026-05-07 19:17:00,2026-05-07 19:59:08,1
SESS_02784,Indiranagar,TX_IND_005,2W,3.7,30.42,90,2.2,3.3,2026-05-07 19:20:00,2026-05-07 20:04:05,1
SESS_04349,HSR Layout,TX_HSR_005,2W,3.7,5.0,90,3.14,3.3,2026-05-07 19:21:00,2026-05-07 20:23:54,1
SESS_03038,HSR Layout,TX_HSR_009,2W,2.9,10.07,100,2.61,3.3,2026-05-07 19:24:00,2026-05-07 20:16:09,1
SESS_00933,Electronic City,TX_ELE_005,2W,2.9,27.85,90,1.8,3.3,2026-05-07 19:29:00,2026-05-07 20:05:02,1
SESS_03802,HSR Layout,TX_HSR_007,4W,45.0,10.1,80,31.46,7.2,2026-05-07 19:29:00,2026-05-08 00:17:20,1
SESS_01351,Indiranagar,TX_IND_002,2W,3.7,24.63,90,2.42,3.3,2026-05-07 19:29:00,2026-05-07 20:17:22,1
